caption_order,sentence,best_frame_idx,best_timestamp_pct,best_score,is_event,clip_dir
2,"As the vehicle progresses, a white van is directly ahead, while a dark gray SUV is on the right side of the road, slightly ahead of the ego-vehicle.",1,18.9,0.9836,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_24/03
3,"The road is lined with various buildings, including a tall white structure on the left and several smaller commercial buildings on the right.",6,63.3,0.7674,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_24/03
4,"There are multiple signs visible, including a blue sign with Korean text indicating a direction, and a large billboard on the right side displaying the name ""GOGO"" and other text.",0,10.0,0.1471,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_24/03
5,"The visibility is excellent, with no obstructions or adverse weather conditions.",9,90.0,0.0411,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_24/03
6,"The scene is illuminated by bright sunlight, casting shadows on the road.",9,90.0,0.2407,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_24/03
7,"The overall traffic flow appears to be light, with no significant congestion or abrupt changes in traffic patterns.",0,10.0,0.1361,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_24/03
0,"The video captures a front-view of a wet, two-lane road at an intersection, with the ego-vehicle initially stopped at the intersection.",9,90.0,0.9039,True,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/02
1,"Raindrops are visible on the camera lens, indicating rainy weather conditions.",0,10.0,0.3645,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/02
2,"The road is marked with white lines, including a solid white arrow directing traffic.",0,10.0,0.3239,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/02
3,"A black sedan passes through the intersection, while a white taxi with a cartoon character on the side is seen approaching from the left, eventually stopping in the same lane as the ego-vehicle.",7,72.2,0.8594,True,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/02
4,"The traffic light above the intersection is yellow, suggesting a cautionary signal.",6,63.3,0.241,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/02
5,"A gray pickup truck is visible on the right side of the road, and a small yellow sign with the word ""kakaoT"" is visible on the left.",8,81.1,0.0752,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/02
6,"The surrounding area includes trees and buildings, and the sky is overcast.",0,10.0,0.2986,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/02
7,"The ego-vehicle remains stationary throughout the 10-second clip, observing the traffic flow.",3,36.7,0.1261,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/02
0,"The ego-vehicle is moving straight through a tunnel, with its front view capturing the motion of the vehicle as it navigates the enclosed space.",1,18.9,0.9408,True,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/04
1,"The tunnel has a three-lane road layout, with the ego-vehicle positioned in the middle lane.",0,10.0,0.5945,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/04
2,"The road surface is wet, indicating it is raining, and this is evident from the bright, blurred light patterns on the windshield, which appear as hexagonal bokeh effects.",6,63.3,0.7169,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/04
3,"The tunnel walls are lined with white tiles, and the ceiling is illuminated with bright lights that create a strong contrast with the dark interior.",0,10.0,0.9066,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/04
4,"Other vehicles are visible ahead and on the sides of the road; a white car is directly in front, followed by a black car to the left, and a white SUV to the right.",8,81.1,0.7522,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/04
5,"The traffic flow appears to be moderate, with several cars moving in the same direction.",8,81.1,0.188,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/04
6,"The camera remains steady, capturing the movement of the ego-vehicle as it advances through the tunnel, with the surrounding vehicles gradually moving past.",8,81.1,0.9983,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/04
7,"The overall scene is illuminated by the artificial lighting of the tunnel, and the visibility is clear despite the wet road conditions.",7,72.2,0.7861,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/04
0,"The video captures a front-view ego-vehicle stopped at an intersection on a wet, two-lane road during the daytime.",2,27.8,0.9661,True,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/03
1,"Raindrops are visible on the camera's lens, reducing visibility and creating a blurred effect.",9,90.0,0.367,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/03
2,"The road is marked with white lines, including a solid white arrow pointing forward and dashed lines indicating lane separation.",4,45.6,0.3184,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/03
3,"The intersection has traffic lights above, with the signals showing green, indicating that vehicles can proceed.",8,81.1,0.3436,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/03
4,"A white sedan and a gray pickup truck are seen moving through the intersection, while other vehicles are visible in the distance.",1,18.9,0.571,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/03
5,"The road is surrounded by trees and buildings, and the overall scene suggests a typical urban environment.",5,54.4,0.3142,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/03
6,"The weather is rainy, and the road surface is visibly wet, reflecting the light and making the scene appear darker.",9,90.0,0.8254,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_9/03
0,"The ego-vehicle is driving on a three-lane city street at night, with the road surface appearing wet from recent rain, as indicated by the reflections of streetlights and vehicle headlights on the pavement.",3,36.7,0.9585,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/01
1,"The vehicle is moving forward through a busy urban environment, navigating a straight path with traffic flowing in both directions.",1,18.9,0.2009,True,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/01
2,"The road is lined with illuminated buildings and storefronts, including signs for ""CANDY LAND"" and ""FROZEN,"" and the surrounding area is filled with various vehicles, including a black SUV and a white sedan, which are positioned ahead and to the right.",7,72.2,0.4729,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/01
3,"The ego-vehicle is in the middle lane, and the traffic flow is steady, with no apparent congestion.",1,18.9,0.0375,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/01
4,"The scene is characterized by the dim lighting of the night, with streetlights and vehicle lights creating a mix of bright and dark areas, and the visibility is somewhat limited due to the wet conditions and the distance from the camera.",7,72.2,0.949,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/01
5,"The ego-vehicle maintains a consistent speed and direction, following the flow of traffic on the wet city street.",3,36.7,0.0979,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/01
0,"The ego-vehicle is moving straight along a multi-lane city street that is wet from rain, with visible water droplets on the camera lens.",6,63.3,0.596,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_8/04
1,"The road is paved and features white lane markings, including arrows indicating traffic direction.",9,90.0,0.3726,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_8/04
2,"The road is flanked by modern buildings, some with glass facades, and leafless trees, suggesting a winter or early spring season.",6,63.3,0.9526,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_8/04
3,"Several vehicles are visible in the adjacent lanes, including a white van, a blue truck with its lights on, and a black car passing on the left.",1,18.9,0.2131,True,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_8/04
4,"A green overhead sign is visible above the road, indicating directions to ""SINCHI"" and ""GANGNAM,"" while a ""CHICKEN"" restaurant sign is present on a building on the right side.",2,27.8,0.0465,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_8/04
5,"The sky is overcast, and the overall lighting is dim, consistent with a rainy day.",5,54.4,0.1052,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_8/04
6,"The ego-vehicle maintains a steady pace, navigating through the traffic with minimal change in direction.",6,63.3,0.0859,True,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_8/04
0,"The ego-vehicle is driving on a two-lane city street during the daytime, with clear and sunny weather conditions.",1,18.9,0.7651,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_7/02
1,"The road is marked with white pedestrian crosswalks and yellow dividing lines, and the vehicle is navigating a crosswalk as it approaches an intersection.",1,18.9,0.9936,True,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_7/02
2,"The surrounding environment features a mix of modern and traditional buildings, including a distinctive red-brick building with a rooftop structure.",1,18.9,0.0162,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_7/02
3,"Other vehicles are present on the road, including a white car and a silver SUV, which are moving in the same direction.",2,27.8,0.993,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_7/02
4,"The road is lined with trees and streetlights, and a blue traffic sign is visible on the right side of the road.",9,90.0,0.1713,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_7/02
5,"The ego-vehicle turns right at the intersection, and the camera captures the movement as it continues forward.",2,27.8,0.7067,True,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_7/02
6,"The road appears to be well-maintained, with no visible debris or obstructions.",9,90.0,0.5663,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_7/02
0,"The ego-vehicle is moving straight on a multi-lane city street, navigating through a dense traffic flow during the daytime.",9,90.0,0.1722,True,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/03
1,"The road is wet, with raindrops visible on the camera lens, creating a blurred effect as the vehicle progresses.",6,63.3,0.6801,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/03
2,"The road is lined with tall buildings on both sides, and the surrounding environment includes various vehicles such as sedans, SUVs, and a blue bus, all traveling in different directions.",5,54.4,0.7925,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/03
3,"The lanes are clearly marked with white lines, and the traffic appears to be moderately congested.",9,90.0,0.1365,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/03
4,"The road condition is wet, and the weather is rainy, with the sky appearing overcast.",6,63.3,0.0644,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/03
5,"The vehicle maintains a steady pace, following the flow of traffic as it moves forward.",9,90.0,0.2615,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/03
0,"The ego-vehicle is driving on a clear, sunny city street, moving forward along a three-lane road with a yellow dividing line in the middle.",6,63.3,0.9981,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_18/02
1,"The road is surrounded by modern and traditional buildings, and there are several vehicles on the road, including a white SUV and a white car with a ""KIA"" logo on the side.",4,45.6,0.495,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_18/02
2,"The road has a crosswalk in the middle, and the traffic flow is moderate with cars moving in both directions.",3,36.7,0.9262,True,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_18/02
3,"The sky is blue with some white clouds, and the sun is shining brightly.",0,10.0,0.4896,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_18/02
4,"The ego-vehicle is moving straight ahead, and the road appears to be well-maintained with clear markings.",0,10.0,0.5154,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_18/02
0,"The ego-vehicle is moving straight along a two-lane city street, with the road surface appearing clear and well-maintained.",6,63.3,0.5976,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_17/01
1,"The road is flanked by tall modern buildings, including glass-fronted skyscrapers, and the surrounding urban environment is bustling with activity.",5,54.4,0.9442,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_17/01
2,"Several vehicles, including cars, a white SUV, a silver sedan, and a blue bus, are visible on the road, indicating a moderate level of traffic.",4,45.6,0.6446,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_17/01
